id;aciklama;kategori_id;durum;created_by;created_date
2725;Playstation Oyunları;786;AKTIF;admin;now
2726;PSP & Vita Oyunları;786;AKTIF;admin;now
2727;Xbox Oyunları;786;AKTIF;admin;now
2996;Dijital Oyun;786;AKTIF;admin;now
1055;Cep Telefonu Aksesuar;1054;AKTIF;admin;now
1060;Cep Telefonu Yedek Parçaları;1054;AKTIF;admin;now
2152;Telsiz & Masaüstü Telefon;1054;AKTIF;admin;now
3718;Tuşlu Cep Telefonu;1054;AKTIF;admin;now
3719;Akıllı Cep Telefonu;1054;AKTIF;admin;now
3720;Yenilenmiş Cep Telefonu;1054;AKTIF;admin;now
1268;Ankastre;1212;AKTIF;admin;now
1269;Aspiratör;1212;AKTIF;admin;now
1270;Bulaşık Makinesi;1212;AKTIF;admin;now
1271;Buzdolabı;1212;AKTIF;admin;now
1272;Çamaşır Makinesi;1212;AKTIF;admin;now
1273;Davlumbazlar;1212;AKTIF;admin;now
1274;Derin Dondurucu;1212;AKTIF;admin;now
1275;Fırın;1212;AKTIF;admin;now
1276;Kurutma Makinesi;1212;AKTIF;admin;now
1277;Ocak;1212;AKTIF;admin;now
1278;Su Sebili;1212;AKTIF;admin;now
1774;Mikrodalga Fırın;1212;AKTIF;admin;now
1775;Mini & Midi Fırın;1212;AKTIF;admin;now
2959;Su Arıtma Cihazı;1212;AKTIF;admin;now
2994;Beyaz Eşya Yedek Parça;1212;AKTIF;admin;now
3013;Hava Nemlendirici;1212;AKTIF;admin;now
3018;Hava Temizleyici;1212;AKTIF;admin;now
1581;Ağ - Modem - Akıllı Ev;1213;AKTIF;admin;now
1582;Bilgisayar Bileşenleri;1213;AKTIF;admin;now
1583;Dizüstü Bilgisayar;1213;AKTIF;admin;now
1585;Kablo & Adaptör;1213;AKTIF;admin;now
1586;Klavye;1213;AKTIF;admin;now
1587;Masaüstü Bilgisayar;1213;AKTIF;admin;now
1588;Media Player;1213;AKTIF;admin;now
1589;Monitör;1213;AKTIF;admin;now
1590;Mouse;1213;AKTIF;admin;now
1591;Notebook Soğutucu;1213;AKTIF;admin;now
1592;Tablet;1213;AKTIF;admin;now
1593;Veri Depolama;1213;AKTIF;admin;now
1594;Yazılım Ürünleri;1213;AKTIF;admin;now
1771;Bilgisayar&Tablet Aksesuarları;1213;AKTIF;admin;now
2685;All-in-One Monitor PC;1213;AKTIF;admin;now
2695;Oyuncu Bilgisayarları;1213;AKTIF;admin;now
2886;Mousepad;1213;AKTIF;admin;now
2887;Grafik Tablet;1213;AKTIF;admin;now
2888;Barkod Okuyucu;1213;AKTIF;admin;now
2989;Tablet Kılıfı;1213;AKTIF;admin;now
3517;Webcam;1213;AKTIF;admin;now
3815;Yazılabilir DVD;1213;AKTIF;admin;now
3816;Yazılabilir CD;1213;AKTIF;admin;now
3897;Monitör Aksesuarları;1213;AKTIF;admin;now
1889;Akıllı Bileklik;1215;AKTIF;admin;now
1890;Akıllı Saat;1215;AKTIF;admin;now
1891;Sanal Gerçeklik Gözlüğü;1215;AKTIF;admin;now
3222;Akıllı Saat Kordon;1215;AKTIF;admin;now
3223;Akıllı Bileklik Kordon;1215;AKTIF;admin;now
1761;Hava Perdesi;1217;AKTIF;admin;now
1762;Klima;1217;AKTIF;admin;now
1763;Kombi;1217;AKTIF;admin;now
1764;Portatif Soğutucu;1217;AKTIF;admin;now
1765;Soba ve Isıtıcı;1217;AKTIF;admin;now
1766;Şofben;1217;AKTIF;admin;now
1767;Termosifon;1217;AKTIF;admin;now
1768;Vantilatör;1217;AKTIF;admin;now
774;Bluetooth Wireless Hoparlör;1221;AKTIF;admin;now
775;Kulaklık;1221;AKTIF;admin;now
776;Ev Sinema Sistemi;1221;AKTIF;admin;now
777;Müzik Sistemleri;1221;AKTIF;admin;now
778;Mikrofon;1221;AKTIF;admin;now
1777;Ev Sinema Hoparlörü;1221;AKTIF;admin;now
1871;Hoparlör;1221;AKTIF;admin;now
1892;Dijital Yayın Paketi;1221;AKTIF;admin;now
1893;DVD & Blu - Ray Oynatıcı;1221;AKTIF;admin;now
1894;Güvenlik Sistemi;1221;AKTIF;admin;now
1895;Kablo & Sarf Malzemeler;1221;AKTIF;admin;now
1896;Projeksiyon;1221;AKTIF;admin;now
1897;Projeksiyon Aksesuarları;1221;AKTIF;admin;now
1898;Televizyon;1221;AKTIF;admin;now
1899;TV Aksesuarları;1221;AKTIF;admin;now
2222;MP Player & Ses Kayıt Cihazı;1221;AKTIF;admin;now
3085;Uydu Alıcı;1221;AKTIF;admin;now
3086;Uydu Alıcı Aksesuarları;1221;AKTIF;admin;now
2153;Lazer Yazıcı;1222;AKTIF;admin;now
2154;Mürekkep Püskürtmeli Yazıcı;1222;AKTIF;admin;now
2155;Yazıcı Sarf Malzemeleri;1222;AKTIF;admin;now
2156;Tanklı Yazıcı;1222;AKTIF;admin;now
2157;Tarayıcı;1222;AKTIF;admin;now
3225;3D Yazıcı;1222;AKTIF;admin;now
474;Tıraş Makinesi;2373;AKTIF;admin;now
864;Saç Kurutma Makinesi;2373;AKTIF;admin;now
865;Saç Düzleştirici;2373;AKTIF;admin;now
866;Saç Maşası;2373;AKTIF;admin;now
867;Epilatör;2373;AKTIF;admin;now
3089;Saç Kesme Makinesi;2373;AKTIF;admin;now
3090;IPL Lazer Epilasyon Aletleri;2373;AKTIF;admin;now
2998;Dijital Üyelik;2997;AKTIF;admin;now
2999;Dijital Kart & Kupon;2997;AKTIF;admin;now
1279;Kedi Ürünleri;1028;AKTIF;admin;now
1280;Köpek Ürünleri;1028;AKTIF;admin;now
1281;Akvaryum Ürünleri;1028;AKTIF;admin;now
1282;Kuş Ürünleri;1028;AKTIF;admin;now
1283;Kemirgen Ürünleri;1028;AKTIF;admin;now
1284;Sürüngen Ürünleri;1028;AKTIF;admin;now
1389;Kağıt Ürünleri;1382;AKTIF;admin;now
1395;Bulaşık Yıkama;1382;AKTIF;admin;now
1396;Çamaşır Yıkama;1382;AKTIF;admin;now
1397;Ev ve Temizlik Gereçleri;1382;AKTIF;admin;now
2438;Ev Temizlik;1382;AKTIF;admin;now
3220;Poşet;1382;AKTIF;admin;now
3221;Bez Poşet;1382;AKTIF;admin;now
1384;Gıda Paketleri;1385;AKTIF;admin;now
1405;Atıştırmalık;1385;AKTIF;admin;now
1408;Kahvaltılık;1385;AKTIF;admin;now
1409;Hazır Gıda;1385;AKTIF;admin;now
1410;Manav;1385;AKTIF;admin;now
1414;Çay;1385;AKTIF;admin;now
1416;Gazlı İçecek;1385;AKTIF;admin;now
1418;Kahve;1385;AKTIF;admin;now
2443;Özel Gıda Ürünü;1385;AKTIF;admin;now
2447;Kuru Gıda;1385;AKTIF;admin;now
2448;Yağ ve Sos;1385;AKTIF;admin;now
2899;Gazsız İçecek;1385;AKTIF;admin;now
3597;Et & Tavuk & Balık Ürünleri;1385;AKTIF;admin;now
990;Mama Isıtıcı ve Hazırlayıcı;2339;AKTIF;admin;now
991;Biberon & Emzik;2339;AKTIF;admin;now
993;Beslenme Aksesuarları;2339;AKTIF;admin;now
994;Göğüs Pompası;2339;AKTIF;admin;now
995;Süt Arttırıcı İçecek;2339;AKTIF;admin;now
996;Emzirme & Saklama Aksesuarları;2339;AKTIF;admin;now
999;Göğüs Pedi & Koruyucu;2339;AKTIF;admin;now
1862;Alıştırma Bardakları;2339;AKTIF;admin;now
1863;Emzirme Örtüsü;2339;AKTIF;admin;now
1864;Emzirme Yastığı;2339;AKTIF;admin;now
1865;Mama Önlüğü;2339;AKTIF;admin;now
1866;Yemek Setleri;2339;AKTIF;admin;now
2233;Biberon Isıtıcı & Sterilizatör;2339;AKTIF;admin;now
2340;Bebek Ek Besin;2339;AKTIF;admin;now
2341;Bebek Maması;2339;AKTIF;admin;now
741;Cinsel Sağlık;2377;AKTIF;admin;now
1813;Sporcu Besini & Supplementler;2377;AKTIF;admin;now
2320;Gıda Takviyesi & Vitamin;2377;AKTIF;admin;now
2378;Genel Sağlık;2377;AKTIF;admin;now
2388;Hasta Bezi ve Temizlik;2377;AKTIF;admin;now
997;Anne Bakım;2861;AKTIF;admin;now
998;Bebek Bakım;2861;AKTIF;admin;now
3091;Bebek Deterjanı;2861;AKTIF;admin;now
3092;Bebek Çamaşır Yumuşatıcısı;2861;AKTIF;admin;now
3093;Bebek Leke Çıkarıcı;2861;AKTIF;admin;now
3893;Biberon Emzik Temizleyici;2861;AKTIF;admin;now
828;Puzzle;685;AKTIF;admin;now
829;Maket;685;AKTIF;admin;now
830;Model Araçlar;685;AKTIF;admin;now
833;Figür;685;AKTIF;admin;now
834;Müzik Alet ve Ekipmanları;685;AKTIF;admin;now
835;Pikap & Gramofon;685;AKTIF;admin;now
844;Parti Malzemeleri;685;AKTIF;admin;now
1545;Koleksiyon;685;AKTIF;admin;now
2231;Kutu Oyunları;685;AKTIF;admin;now
2232;Kumandalı Araçlar;685;AKTIF;admin;now
2828;Film;685;AKTIF;admin;now
2829;Müzik Albümü;685;AKTIF;admin;now
2854;Konsept Hediyelik;685;AKTIF;admin;now
2911;Oyun Takımı;685;AKTIF;admin;now
3003;Drone;685;AKTIF;admin;now
3004;Drone Aksesuarı;685;AKTIF;admin;now
3007;Yılbaşı Ürünleri;685;AKTIF;admin;now
3012;Hediye Sepeti;685;AKTIF;admin;now
3094;Elektronik Devre Elemanları;685;AKTIF;admin;now
3420;Puro Aksesuarları;685;AKTIF;admin;now
3466;3D Yapboz;685;AKTIF;admin;now
3512;Puzzle Halısı;685;AKTIF;admin;now
3513;Puzzle Yapıştırıcısı;685;AKTIF;admin;now
3515;Tombala;685;AKTIF;admin;now
3516;Oyun Kartları;685;AKTIF;admin;now
3538;Filografi Malzemeleri;685;AKTIF;admin;now
688;Araştırma ,Tarih & Siyaset;687;AKTIF;admin;now
689;Akademik;687;AKTIF;admin;now
690;Edebiyat;687;AKTIF;admin;now
692;Kişisel Gelişim & Psikoloji;687;AKTIF;admin;now
693;Korku-Gerilim Kitabı;687;AKTIF;admin;now
695;Polisiye;687;AKTIF;admin;now
697;Romantik Kitap;687;AKTIF;admin;now
698;Gurme Kitabı;687;AKTIF;admin;now
1611;Çocuk & Gençlik;687;AKTIF;admin;now
1631;Sağlık, Spor ve Diyet;687;AKTIF;admin;now
1632;Sanat;687;AKTIF;admin;now
1633;Yabancı Dil Kitaplar;687;AKTIF;admin;now
1634;Hobi;687;AKTIF;admin;now
1635;İş, Ekonomi & Pazarlama;687;AKTIF;admin;now
1636;Eğitim;687;AKTIF;admin;now
1637;Gezi & Turizm;687;AKTIF;admin;now
1638;Dergi;687;AKTIF;admin;now
1639;Dijital Yayınlar;687;AKTIF;admin;now
1640;Din ve Mitoloji;687;AKTIF;admin;now
1641;Çizgi Roman & Mizah;687;AKTIF;admin;now
1642;Aile & Çocuk Bakımı;687;AKTIF;admin;now
792;Otomobil;790;AKTIF;admin;now
2905;Motosiklet;790;AKTIF;admin;now
3292;Elektrikli Araçlar;790;AKTIF;admin;now
809;Kırtasiye;1216;AKTIF;admin;now
1508;Dosyalama & Arşivleme;1216;AKTIF;admin;now
1833;Ofis Teknolojileri;1216;AKTIF;admin;now
2013;Ofis Sarf Tüketim Malzemeleri;1216;AKTIF;admin;now
2014;Sanatsal Malzemeler;1216;AKTIF;admin;now
2902;Masaüstü Gereçleri;1216;AKTIF;admin;now
797;Bahçe;2469;AKTIF;admin;now
806;Yapı Market;2469;AKTIF;admin;now
977;Bebek Arabası & Puset;674;AKTIF;admin;now
978;Ana Kucağı;674;AKTIF;admin;now
979;Mama Sandalyesi;674;AKTIF;admin;now
980;Oto Koltuğu;674;AKTIF;admin;now
981;Portbebe & Kanguru;674;AKTIF;admin;now
982;Yürüteç;674;AKTIF;admin;now
984;Bebek & Çocuk Odası;674;AKTIF;admin;now
986;Güvenlik;674;AKTIF;admin;now
989;Beslenme&Emzirme;674;AKTIF;admin;now
1175;Bebek Salıncağı & Hoppala;674;AKTIF;admin;now
1176;Oto Koltuğu Aksesuarları;674;AKTIF;admin;now
1177;Park Yatak & Oyun Parkı;674;AKTIF;admin;now
831;Kumandalı Oyuncaklar;1010;AKTIF;admin;now
1011;Eğitici & Bilimsel Oyuncaklar;1010;AKTIF;admin;now
1012;Peluş Oyuncaklar;1010;AKTIF;admin;now
1015;Diğer Oyuncaklar;1010;AKTIF;admin;now
1051;Akülü & Pedallı Araçlar;1010;AKTIF;admin;now
1052;Bisiklet&Scooter&Paten;1010;AKTIF;admin;now
1194;Bahçe Oyuncakları;1010;AKTIF;admin;now
1195;Deniz & Plaj Malzemeleri;1010;AKTIF;admin;now
1196;Figür Oyuncaklar;1010;AKTIF;admin;now
1197;Lego & Yapı Oyuncakları;1010;AKTIF;admin;now
1198;Oyuncak Bebek;1010;AKTIF;admin;now
1199;Çocuk Puzzle & Yapboz;1010;AKTIF;admin;now
1200;Spor Oyuncakları;1010;AKTIF;admin;now
1781;Oyun Hamurları;1010;AKTIF;admin;now
1785;Bebek & Okul Öncesi Oyuncaklar;1010;AKTIF;admin;now
2230;Oyuncak Silah & Su Tabancası;1010;AKTIF;admin;now
2254;Oyun Setleri;1010;AKTIF;admin;now
2255;Oyuncak Arabalar;1010;AKTIF;admin;now
2256;Ahşap Oyuncaklar;1010;AKTIF;admin;now
3676;Oyun Çadırı;1010;AKTIF;admin;now
453;Bebek Banyo Aksesuarları;1067;AKTIF;admin;now
1006;Bebek Küveti;1067;AKTIF;admin;now
1008;Klozet Adaptörü & Lazımlık;1067;AKTIF;admin;now
1173;Bebek Havlu & Bornoz;1067;AKTIF;admin;now
1595;Boks Ekipmanları;1038;AKTIF;admin;now
1596;Fitness - Kondisyon;1038;AKTIF;admin;now
1597;Kayak & Snowboard;1038;AKTIF;admin;now
1599;Snowboard Malzemeleri;1038;AKTIF;admin;now
1600;Top;1038;AKTIF;admin;now
1601;Fitness & Vücut Geliştirme;1038;AKTIF;admin;now
2037;Bisiklet & Aksesuar;1038;AKTIF;admin;now
2038;Dalış Ürünleri;1038;AKTIF;admin;now
2039;Kamp;1038;AKTIF;admin;now
2040;Su Sporu;1038;AKTIF;admin;now
2043;Tırmanış;1038;AKTIF;admin;now
2202;Av & Balıkçılık;1038;AKTIF;admin;now
2208;Okçuluk;1038;AKTIF;admin;now
2209;Paintball;1038;AKTIF;admin;now
2235;Paten & Kaykay & Scooter;1038;AKTIF;admin;now
2843;Tenis;1038;AKTIF;admin;now
2852;Voleybol;1038;AKTIF;admin;now
2908;Koruyucu & Aksesuar;1038;AKTIF;admin;now
2909;Pilates & Yoga;1038;AKTIF;admin;now
2990;Bilardo & Bilardo Malzemesi;1038;AKTIF;admin;now
3215;Spor Bileklik;1038;AKTIF;admin;now
3216;Sporcu Saç Bandı;1038;AKTIF;admin;now
3217;Spor Kolluk;1038;AKTIF;admin;now
3218;Spor Dizlik;1038;AKTIF;admin;now
3219;Spor Matara;1038;AKTIF;admin;now
3554;Futbol;1038;AKTIF;admin;now
3558;Basketbol;1038;AKTIF;admin;now
3564;Atlama İpi;1038;AKTIF;admin;now
3565;Roller;1038;AKTIF;admin;now
3566;Dart;1038;AKTIF;admin;now
3571;Badminton;1038;AKTIF;admin;now
3590;Beyzbol;1038;AKTIF;admin;now
3595;Kronometre;1038;AKTIF;admin;now
3616;Skorbord;1038;AKTIF;admin;now
3617;Suluk;1038;AKTIF;admin;now
3618;Düdük;1038;AKTIF;admin;now
3619;Düdük İpi;1038;AKTIF;admin;now
3620;Top Sepeti;1038;AKTIF;admin;now
3621;Top İğnesi;1038;AKTIF;admin;now
3622;Top Filesi;1038;AKTIF;admin;now
3623;Suluk Taşıyıcı;1038;AKTIF;admin;now
3721;Sağlık Topu;1038;AKTIF;admin;now
3734;Avcılık;1038;AKTIF;admin;now
3745;Spor Dirseklik;1038;AKTIF;admin;now
3746;Ayak Bilekliği;1038;AKTIF;admin;now
3752;Taekwondo;1038;AKTIF;admin;now
3756;Güreş;1038;AKTIF;admin;now
3761;Crossfit;1038;AKTIF;admin;now
3770;Amerikan Futbolu;1038;AKTIF;admin;now
3776;Hokey;1038;AKTIF;admin;now
3784;Masaj Topu;1038;AKTIF;admin;now
3785;Muay Thai;1038;AKTIF;admin;now
3788;Kasık Koruyucu;1038;AKTIF;admin;now
3789;Kaval Koruyucu;1038;AKTIF;admin;now
3790;Boks;1038;AKTIF;admin;now
3811;Trambolin;1038;AKTIF;admin;now
3812;El Bilek Ateli;1038;AKTIF;admin;now
3817;Hulahop;1038;AKTIF;admin;now
3818;Denge Tahtası;1038;AKTIF;admin;now
3188;Spor Eşofman Altı;3187;AKTIF;admin;now
3189;Spor Eşofman Takımı;3187;AKTIF;admin;now
3190;Spor Etek;3187;AKTIF;admin;now
3191;Spor Pantolon;3187;AKTIF;admin;now
3192;Spor Şort;3187;AKTIF;admin;now
3193;Spor Bermuda;3187;AKTIF;admin;now
3194;Spor Tayt;3187;AKTIF;admin;now
3195;Spor Ceket;3187;AKTIF;admin;now
3196;Spor Yelek;3187;AKTIF;admin;now
3197;Spor Kaban;3187;AKTIF;admin;now
3198;Spor Mont;3187;AKTIF;admin;now
3199;Spor Kayak & Snowboard Mont;3187;AKTIF;admin;now
3200;Spor Yağmurluk & Rüzgarlık;3187;AKTIF;admin;now
